name,url,sku,pid,mpn,brand,color,price,currency,availability,description,specifications,images,primary_category,category_1,breadcrumbs,reviews_count,average_rating,uniq_id,scraped_at
Maxi-Cosi Iora Co-Sleeper Bedside Crib,https://www.johnlewis.com/maxi-cosi-iora-co-sleeper-bedside-crib/essential-graphite/p4861243,238344185,4861243,238344185,Maxi-Cosi,Essential Graphite,0,GBP,Discontinued,"<p>Rest easy knowing that your baby is sleeping in luxury only an arm's reach away with the Maxi-Cosi Iora bedside sleeper - a sophisticated, adjustable crib with an extremely comfortable mattress.</p>  

<p>Just because it’s time to sleep doesn't mean your bonding time has to end. Thanks to the Iora's five different height positions and easy co-sleeping slide function, your baby fits perfectly next to you. Plus it's easy fold and a convenient travel bag, the crib can also be taken with you where ever you need to go. </p>

<p>Whether you need to feed, change a nappy, or even the sheets in the middle of the night, all the essentials are within reach in Iora’s large storage basket below. </p>


<p>When you're ready to give your little one their own space, simply move Iora to the baby’s room. Its comfortable mattress and sturdy frame are perfect to double as a stand-alone crib, allowing baby to continue sleeping in their own, familiar bed.</p>


<p>The benefits of co-sleeping:</p>
<ul>
<li>Suitable from birth - 9kg or 6 months</li>
<li>It helps the newborn to adjust sleeping-awake times.</li>
<li>It helps with breastfeeding for mothers.</li>
<li>It reassures parents and makes the child feel safe.</li>
<li>It strengthens the bond between child and parents and it helps the child to grow more self-confident and sociable.</li>
<li>Sleeping in the same room (but not in the same bed) reduces the risk of SIDS.</li>
<li>Matching sheets available (sold separately)</li>
</ul>

<p>Good to know: The size of the mattress included is 58.5 x 80.0 x 3cm</p>",[],,Baby & Child,Nursery Furniture & Furnishings,Baby & Child | Nursery Furniture & Furnishings | Moses Baskets & Cribs,,,82139c20-e6f9-599e-b354-2243158e7085,3/3/2024
Farah Blanes Slim Fit Organic Cotton Polo Shirt,https://www.johnlewis.com/farah-blanes-slim-fit-organic-cotton-polo-shirt/972-rich-indigo/p6435704,109998672,6435704,109998672,Farah,,0,GBP,Discontinued,"<p>The Blanes polo. Sure, on the outside it's business as usual: slim fit, short sleeves, button neck, collar - you know the drill. But look a little closer and you'll see a little bit of magic in this top.</p>

<p>Rendered from pure Organic cotton that's just as gentle against delicate skin as it is on Mother Nature, this eco-conscious option shows everyone just how much you care about the planet.</p>

<p>When it comes to styling, do whatever feels right. Jeans, chinos, shorts, big polka dot underwear - it's totally up to you.</p>

<p><b>Quintessentially British, Farah was once the uniform of Mods, Rude Boys and Indie rockers alike. Loved for their line-up of thoughtfully designed classics and trend-led pieces, the brand has always been about giving you the right tools to confidently create your own style. An ethos they carry to this day.</b></p>",[],,Men,Men's Polo Shirts & Rugby Shirts,Men | Men's Polo Shirts & Rugby Shirts,,,7242342a-ca8c-5de9-a98f-58ea10f530cc,3/3/2024
"HUGO 1540112 Women's EDGY Chronograph Two-Tone Bracelet Strap Watch, Gold/Silver",https://www.johnlewis.com/hugo-1540112-womens-edgy-chronograph-two-tone-bracelet-strap-watch-gold-silver/p6193776,240819781,6193776,240819781,HUGO BOSS,,0,GBP,Discontinued,"<p>This HUGO watch from the #EDGY family is a casual inspired watch featuring a 38mm ionic plated two-tone stainless steel case. The simple sunray dial boasts 3 sub-dials that show the day, date and 24 hour time. It is finished with a sleek stainless steel two-tone bracelet strap.</p>",[],,Women,Women's Watches,Women | Women's Watches,,,0d973361-7ead-5203-868c-9f0a5cd75b3e,3/3/2024
"White Stuff Nelly Notch Neck T-Shirt, Plain White",https://www.johnlewis.com/white-stuff-nelly-notch-neck-t-shirt/pink/p6413658,109643026,6413658,109643026,White Stuff,Plain White,20.00,GBP,InStock,"<p>For the casual every day, this t-shirt from White Stuff will give your wardrobe the refresh it needs.</p>
 <p>With a flattering v-neckline and cap sleeves, it's made from organic cotton making it naturally soft and breathable and will slot seamlessly into your everyday staples.</p>",[],"https://johnlewis.scene7.com/is/image/JohnLewis/006375825,https://johnlewis.scene7.com/is/image/JohnLewis/006375825alt1,https://johnlewis.scene7.com/is/image/JohnLewis/006375825alt2,https://johnlewis.scene7.com/is/image/JohnLewis/006375825alt3,https://johnlewis.scene7.com/is/image/JohnLewis/006375825alt4,https://johnlewis.scene7.com/is/image/JohnLewis/006375825alt5,https://johnlewis.scene7.com/is/image/JohnLewis/006375825alt6",Women,Women's Shirts & Tops,Women | Women's Shirts & Tops,7,4.4,da2b0054-75f4-5155-bd50-12b4938b411b,3/3/2024
"Superdry Organic Cotton Slim Straight Jeans, Jefferson Ink ",https://www.johnlewis.com/superdry-organic-cotton-slim-straight-jeans/jefferson-ink/p6336671,109344317,6336671,109344317,Superdry,Jefferson Ink ,74.99,GBP,OutOfStock,"<p>A classic when it comes to downtime denim, refresh your collection with these slim jeans from Superdry.</p> 
 <p>Bound to be a staple, couple yours with a failsafe tee and your latest kicks, because this style is one worth holding onto.</p>
 <p><b>Less Laundering</b><br />
 It’s best to wash denim as little as possible in order to prevent shrinking and fading. Delay washing your new jeans as long as you can, instead hanging them out on the washing line to air. When they are ready for a freshening up, turn jeans inside-out and wash separately in cold water and line dry, if possible.</p>",[],"https://johnlewis.scene7.com/is/image/JohnLewis/006324792,https://johnlewis.scene7.com/is/image/JohnLewis/006324792alt2,https://johnlewis.scene7.com/is/image/JohnLewis/006324792alt5,https://johnlewis.scene7.com/is/image/JohnLewis/006324792alt6,https://johnlewis.scene7.com/is/image/JohnLewis/006324792alt7,https://johnlewis.scene7.com/is/image/JohnLewis/006324792alt9",Men,Men's Jeans,Men | Men's Jeans,4,5,46881fb9-84c0-536c-a2f5-bb5002326552,3/3/2024
"Calvin Klein Bucket Hat, Travertine",https://www.johnlewis.com/calvin-klein-bucket-hat-travertine/p110001815,110001749,110001815,110001749,Calvin Klein,,40,GBP,InStock,"<p>Topping off your weekend ensembles with logo appeal, this bucket hat from Calvin Klein is slapped up with a pure cotton canvas that's primed for days spent under the sun.</p>",[],"https://johnlewis.scene7.com/is/image/JohnLewis/006427937,https://johnlewis.scene7.com/is/image/JohnLewis/006427937alt1",Men,"Men's Hats, Gloves & Scarves","Men | Men's Hats, Gloves & Scarves",,,a2521132-9d3e-5dd3-af84-553502e6b2fe,3/3/2024
Laines London Classic Faux Fur Corgi Slippers,https://www.johnlewis.com/laines-london-classic-faux-fur-corgi-slippers/grey/p6388122,109682808,6388122,109682808,Laines London,Grey,0.00,GBP,Discontinued,"<p>Slipping on with ease for relaxing at home, these slippers by Laines London are crafted from soft faux fur for a luxurious finish.</p>",[],,Women,Women's Slippers,Women | Women's Slippers,,,bd1b546a-1833-5d3c-b051-caa39cf87fd0,3/3/2024
"Levi's 724 High Rise Slim Fit Coated Jeans, Shine Like A Diamond",https://www.johnlewis.com/levis-724-high-rise-slim-fit-coated-jeans-shine-like-a-diamond/p110117101,109691620,110117101,109691620,Levi's,,0.00,GBP,Discontinued,"<p>High rise. Slim fit. Skinny leg. Levis' took your favorite high rise and updated it with an ultra-modern skinny leg. Part of their signature ‘Lot 700’ fits, our 724 High-Rise Skinny Jeans are designed with Levi's® Stellar Stretch to flatter, hold and lift—all day, every day. This pair features a coated rinse, making them extra covetable. Pair them with our graphic tees, smocked blouses or classic button-ups. Thanks to excellent built-in recovery, they champion your curves and move with you—without sagging or bagging—everywhere and every wear.</p>",[],,Women,Women's Jeans,Women | Women's Jeans,,,5d608215-b5fa-5aa1-b884-bbd330e221aa,3/3/2024
"Rangemaster Longstock 90 Induction Hob Oven Range Cooker, Black",https://www.johnlewis.com/rangemaster-longstock-90-induction-hob-oven-range-cooker/p3999321,237931229,3999321,,Rangemaster,Black,2949,GBP,InStock,"<p>Rangemaster's LSK90EI cooker is built with two fan ovens and a separate glide-out grill. The induction hotplate has 5 cooking zones.</p>

<p><strong>Large cooking capacity</strong><br>
The main oven has a large 79-litre capacity and the second oven has a 67-litre capacity, allowing for a range of different meals to be cooked simultaneously. Both ovens have 2 shelves and 5 different shelf positions to give you plenty of space to add a roast or a couple of dishes. The solid doors are triple-glazed to help seal in the heat for a better cooking experience.</p> 

<p><strong>Induction</strong><br>
The induction hotplate features 5 cooking zones. Induction heating gives near-instant heat (comparable to gas) and allows you to precisely control the temperature at which you cook. As only the area at the base of the pan is heated, it's also highly efficient. Only use pans suitable for induction hobs. These include: enamelled steel, iron, stainless steel (depending on the alloy) and some aluminium pans with a ferromagnetic base. Glass and copper bases are unsuitable.

<p><strong>Energy efficient</strong><br>
With an energy efficiency rating of A, the LSK90EI is more eco-friendly and saves on your next utility bill.</p>

<p><strong>Programmable timer</strong><br>
This cooker has a programmable timer, so you can easily have multiple dishes on the go without losing track of cooking time for each.</p>  

<p><strong>Easy cleaning</strong><br>
Featuring Catalytic liners that absorb fat and steam during cooking, this cooker then releases these deposits to the base when above 200 degrees, ensuring that the oven is kept as clean as possible with minimum effort.</p>

<p><strong>Note:</strong><br>
This cooker requires compatibility with a 45 amp fuse, with a maximum power load of 7.4kW at 230V. Please check your connection before purchasing. 

<p>Rangemaster’s original range cooker, made in 1830, was a revelation to the cooking fraternity. They are still manufactured in Royal Leamington Spa, Warwickshire, benefiting from over 200 years of manufacturing excellence. Great cooking has always started with a great cooker and the new ranges still share the original dedication to quality, design and innovation.</p>

<p><strong>Worth knowing:</strong> If you have a heart pacemaker, do seek advice from your doctor before using an induction hob.</p>",[],,Electricals,Cooking,Electricals | Cooking | Cookers,,,7c9d3a41-7cdd-587e-9f91-0ebf2d7b2662,3/3/2024
"Crew Clothing Classic Micro Gingham Check Shirt, Sky Blue",https://www.johnlewis.com/crew-clothing-classic-micro-gingham-check-shirt/sky-blue/p5613945,240122097,5613945,240122097,Crew Clothing,Sky Blue,57,GBP,InStock,"<p>Offering a soft and durable handle, this crisp shirt from Crew Clothing comes in classic micro Gingham checks and is cut to a fluid fit that transitions from daytime escapades to after-dark soirees.</p>",[],"https://johnlewis.scene7.com/is/image/JohnLewis/005610657,https://johnlewis.scene7.com/is/image/JohnLewis/005610657alt1,https://johnlewis.scene7.com/is/image/JohnLewis/005610657alt2,https://johnlewis.scene7.com/is/image/JohnLewis/005610657alt3,https://johnlewis.scene7.com/is/image/JohnLewis/005610657alt4",Men,Men's Shirts,Men | Men's Shirts,3,5,2ea54543-17a8-5a94-82af-d29dd2ecea3e,3/3/2024
"Estée Lauder Double Wear Radiant Concealer, 8N Very Deep",https://www.johnlewis.com/estee-lauder-double-wear-radiant-concealer/8n-very-deep/p4325107,238190258,4325107,238190258,Estée Lauder,8N Very Deep,23.8,GBP,InStock,"<p>Loves your skin. Matches your skin tone.</p> <p>Conceal and contour with this creamy, comforting concealer that is super blendable, long-wearing for 12 hours and crease-resistant.</p> <p>Nourishes with botanical extracts, including Chia, and Camelina and Kukui Nut Oils. The radiant formula brightens the eye area, as it conceals dark circles. Hides spots and tones down redness.</p> <p>Oversized two-sided sponge tip applicator has a flat-angled edge for concealing, contouring and highlighting larger areas of the face and a precision tip for perfectly covering dark circles.</p> <p>Medium-to-full coverage. Radiant finish.</p> <p>Good to know: Due to the high coverage of our Double Wear Radiant concealer you may want to try a shade one level lighter than your Double Wear foundation to achieve your perfect radiant look. For example, if your Double Wear foundation is shade: 3N1 Ivory Beige we’d recommend using Double Wear Radiant concealer shade: 2N.</p>",[],,Beauty,Makeup,Beauty | Makeup,1117,4.4,a4847385-7fbc-50f6-90cf-404781ebd273,3/3/2024
Brora Stripe Tie Collar Blouse,https://www.johnlewis.com/brora-stripe-tie-collar-blouse/apple/p110167684,110167227,110167684,110167227,Brora,Apple,0.00,GBP,Discontinued,"<p>An essential addition to your wardrobe, this blouse from Brora is free-from-fuss for timeless appeal.</p>
 <p>With a pretty tied neckline and long sleeves, it is ideal for relaxed daytime wear.</p>",[],,Women,Women's Shirts & Tops,Women | Women's Shirts & Tops,,,a1b5efd8-beff-510f-957c-ee05879dc0d9,3/3/2024
"L.K.Bennett Eevi Leather Wedge Heel Court Shoes, Beige",https://www.johnlewis.com/l-k-bennett-eevi-leather-wedge-heel-court-shoes/blue/p4939542,238620680,4939542,238620680,L.K.Bennett,Beige,249.00,GBP,OutOfStock,"<p>The Eevi wedges perfectly strike the smart/casual balance. Expertly crafted from super-soft leather, they have a round toe, a sleek shape and an espadrille wedge heel. Wear them to the office instead of your usual courts for a more summery feel.</p> 

<p>Heel height: 6.5cm</p>",[],"https://johnlewis.scene7.com/is/image/JohnLewis/004918682,https://johnlewis.scene7.com/is/image/JohnLewis/004918682alt1,https://johnlewis.scene7.com/is/image/JohnLewis/004918682alt2,https://johnlewis.scene7.com/is/image/JohnLewis/004918682alt3",Women,Women's Shoes,Women | Women's Shoes,1,5,babcb1dd-b9f9-5ea5-ba66-45b8f82d918e,3/3/2024
InWear Veer Balloon Sleeve Fitted Blouse,https://www.johnlewis.com/inwear-veer-balloon-sleeve-fitted-blouse/porcelain/p6083939,240931420,6083939,240931420,InWear,Porcelain,0.00,GBP,Discontinued,"<p>Bringing a neat addition to your wardrobe, this blouse from InWear allows for endless styling opportunities.</p>
 <p>Cut with a softly rounded neckline and long balloon sleeves, it is made from a soft viscose blend and will keep you looking the part at the office when partners with tailored trousers and sleek court shoes.</p>",[],,Women,Women's Shirts & Tops,Women | Women's Shirts & Tops,,,4ac5af09-289f-5a9d-8f38-49bab24cd078,3/3/2024
"Polo Ralph Lauren Julianna Cable Knit Jumper, Hunter Navy",https://www.johnlewis.com/polo-ralph-lauren-julianna-cable-knit-jumper/hunter-navy/p109760492,109711549,109760492,109711549,Ralph Lauren,Hunter Navy,189.00,GBP,OutOfStock,"<p>This crew neck jumper from Polo Ralph Lauren is defined by the brand's iconic cable-knit construction and accented with a signature embroidered Pony. A slim fit, this style has been a Ralph Lauren hallmark for over half a century.</p>",[],"https://johnlewis.scene7.com/is/image/JohnLewis/006387589,https://johnlewis.scene7.com/is/image/JohnLewis/006387589alt1,https://johnlewis.scene7.com/is/image/JohnLewis/006387589alt2,https://johnlewis.scene7.com/is/image/JohnLewis/006387589alt3,https://johnlewis.scene7.com/is/image/JohnLewis/006387589alt4",Women,Women's Knitwear,Women | Women's Knitwear,3,4.7,2e209dc3-6ee8-57cf-9b7f-233ccf735495,3/3/2024
